"totalrent";"livingspace";"balcony";"yearconstructed";"haskitchen";"floor";"interiorqual"
1131;54;"ja";2019;"nein";1;4
607;35;"nein";1975;"ja";1;3
1682;144;"ja";1972;"nein";1;2
1634;102;"ja";2019;"ja";0;3
1096;106;"ja";1949;"ja";3;2
2273;153;"ja";1984;"ja";0;3
1661;109;"ja";2009;"nein";3;3
2985;246;"ja";1951;"nein";2;3
470;30;"nein";1961;"ja";1;2
656;43;"nein";1972;"nein";4;2
1190;72;"ja";2002;"ja";0;3
963;76;"ja";1929;"nein";2;2
1792;89;"ja";1972;"nein";6;3
935;55;"nein";1959;"nein";5;3
647;79;"nein";1972;"nein";0;2
1345;77;"ja";2014;"ja";0;4
1136;61;"ja";2020;"nein";0;3
1024;76;"ja";1950;"ja";4;3
525;33;"ja";1972;"ja";3;2
498;53;"ja";1954;"nein";1;2
1017;73;"nein";1972;"nein";2;2
1255;71;"nein";2013;"nein";2;4
1253;64;"ja";1953;"ja";4;2
887;76;"ja";1969;"nein";6;2
1620;160;"ja";1972;"nein";1;2
1838;121;"ja";2017;"ja";1;4
685;67;"ja";1954;"nein";3;1
908;63;"ja";1960;"nein";4;3
1665;125;"ja";2019;"nein";1;3
2416;155;"ja";1984;"ja";0;3
1415;86;"ja";1965;"nein";2;3
558;47;"nein";1960;"nein";5;3
1026;80;"ja";2004;"ja";2;3
772;71;"ja";1970;"nein";0;3
829;69;"ja";1970;"nein";0;3
1045;63;"ja";2017;"ja";4;3
1637;124;"ja";2019;"nein";1;3
1421;105;"ja";1936;"nein";1;2
968;78;"ja";2018;"nein";6;3
1101;63;"ja";2020;"nein";1;3
1611;116;"ja";2019;"nein";1;3
2204;124;"ja";1900;"ja";0;3
1463;99;"ja";1910;"nein";2;3
446;24;"nein";1993;"ja";3;2
565;44;"ja";1970;"nein";3;3
1270;64;"nein";1959;"ja";1;2
2060;105;"ja";2019;"ja";4;4
1242;101;"ja";2005;"ja";3;3
2422;128;"ja";1972;"nein";5;3
730;59;"ja";1999;"nein";5;3
974;78;"ja";1972;"nein";3;3
556;48;"nein";1986;"nein";2;2
1311;91;"nein";2018;"nein";2;3
714;59;"ja";1972;"nein";4;2
1379;111;"ja";1972;"nein";3;2
1056;79;"ja";1979;"nein";2;3
1216;57;"nein";1959;"ja";1;2
700;56;"ja";1954;"ja";2;3
827;68;"ja";1992;"ja";2;3
1031;62;"nein";1972;"ja";1;3
2893;194;"ja";1908;"nein";2;3
852;81;"nein";1903;"nein";2;2
1270;74;"ja";2020;"nein";0;3
1471;99;"ja";1960;"nein";2;3
2833;172;"ja";2012;"ja";0;3
1625;100;"ja";2019;"nein";2;3
974;87;"ja";1969;"nein";0;2
696;57;"nein";1921;"nein";1;3
1218;98;"ja";1992;"nein";1;3
1078;94;"ja";1988;"nein";5;3
581;56;"ja";1966;"nein";2;2
760;50;"ja";2000;"ja";2;3
1154;75;"ja";1975;"ja";4;3
2248;141;"ja";1992;"ja";2;3
613;48;"ja";1954;"nein";2;2
738;52;"nein";1919;"ja";3;2
944;32;"ja";1972;"ja";4;3
629;42;"ja";1955;"nein";0;2
1203;82;"ja";1955;"nein";4;3
565;41;"nein";1938;"ja";3;2
1042;72;"ja";1972;"nein";3;2
1449;97;"ja";1936;"nein";1;2
731;60;"nein";1935;"ja";2;2
818;60;"ja";1972;"nein";4;2
898;46;"nein";2018;"ja";1;3
654;37;"ja";1959;"ja";4;2
694;70;"ja";1967;"nein";3;2
682;56;"nein";1921;"nein";1;3
956;71;"ja";1968;"ja";3;4
1009;59;"ja";2017;"ja";4;3
1578;111;"ja";2014;"ja";2;3
639;46;"ja";1954;"nein";0;2
1078;55;"ja";1985;"ja";2;3
1108;63;"ja";2017;"ja";4;3
627;39;"ja";1972;"nein";6;3
482;31;"nein";1960;"ja";2;2
691;57;"nein";1921;"nein";1;3
974;102;"ja";1981;"nein";4;2
2240;99;"ja";2019;"ja";4;4
1585;104;"ja";1959;"nein";4;2
1948;106;"ja";1996;"ja";2;4
546;51;"ja";1954;"nein";1;2
929;46;"ja";2012;"ja";4;3
1285;93;"ja";2005;"ja";3;3
1292;67;"ja";1953;"ja";4;2
1599;109;"ja";2019;"nein";2;3
1431;118;"ja";1904;"nein";4;3
800;44;"ja";2018;"nein";2;3
741;72;"ja";1976;"nein";4;3
676;62;"nein";1960;"nein";1;3
1047;82;"nein";1972;"nein";2;2
1134;80;"ja";1975;"nein";7;3
914;81;"nein";1953;"nein";6;2
849;71;"ja";1954;"nein";5;3
1981;95;"ja";2019;"ja";4;4
1428;116;"ja";1957;"ja";3;2
983;82;"nein";2005;"ja";5;3
1123;85;"ja";1972;"nein";1;3
1213;84;"ja";1972;"nein";2;3
1179;72;"ja";2002;"ja";0;3
1200;88;"ja";1929;"nein";5;3
1031;74;"ja";1989;"ja";2;3
1124;71;"ja";2020;"nein";0;3
997;77;"ja";1979;"nein";2;3
1098;78;"ja";1955;"nein";1;3
1093;57;"ja";2018;"ja";1;3
1465;110;"ja";1952;"nein";1;2
1716;100;"ja";1972;"ja";4;3
1134;46;"nein";2018;"ja";0;3
628;59;"ja";1970;"nein";0;3
2147;112;"ja";2015;"ja";0;3
540;50;"nein";1986;"nein";2;2
2557;134;"ja";2005;"nein";0;3
977;84;"ja";1981;"nein";0;2
635;61;"ja";1966;"nein";2;2
1351;91;"ja";2005;"ja";3;3
1409;103;"ja";2018;"nein";1;3
524;33;"nein";1972;"ja";4;2
733;65;"ja";1954;"nein";3;1
1697;110;"ja";2019;"ja";0;3
1729;90;"ja";1972;"nein";4;3
991;57;"ja";2018;"ja";6;3
1049;76;"ja";1966;"nein";0;2
860;62;"ja";1976;"ja";3;3
2077;108;"nein";1987;"nein";1;4
1711;145;"ja";1972;"nein";1;2
988;85;"ja";1957;"nein";1;3
1335;96;"ja";2001;"nein";3;3
1012;72;"ja";2008;"nein";3;2
1352;102;"ja";1972;"nein";1;3
1457;93;"ja";2016;"ja";3;3
1170;74;"ja";2019;"nein";5;3
1797;88;"ja";1972;"nein";6;3
1088;64;"ja";1972;"ja";3;3
1041;67;"nein";1972;"ja";1;3
1318;71;"ja";2014;"ja";0;4
1316;96;"ja";1971;"nein";1;3
467;22;"nein";1907;"ja";2;3
1591;101;"ja";1905;"ja";1;3
1639;105;"ja";1960;"nein";2;3
923;78;"ja";1972;"nein";3;3
1848;128;"ja";1958;"ja";1;3
1053;60;"ja";1960;"ja";4;4
1259;73;"ja";1972;"ja";3;3
913;79;"nein";1953;"nein";6;2
1605;90;"ja";1972;"nein";6;3
1765;95;"nein";2015;"nein";0;3
1169;86;"ja";1967;"nein";1;2
1308;88;"ja";1988;"nein";5;3
612;43;"ja";1955;"ja";1;2
624;45;"nein";1983;"nein";1;2
574;58;"ja";1966;"nein";2;2
794;58;"nein";1935;"ja";2;2
1281;80;"ja";1955;"nein";4;3
1085;56;"ja";2020;"nein";1;3
913;75;"ja";1997;"nein";1;2
750;62;"nein";1960;"nein";1;3
1024;76;"ja";1900;"nein";2;3
2145;117;"ja";2016;"ja";5;3
656;38;"ja";1956;"nein";4;2
790;46;"nein";1890;"ja";0;3
330;18;"nein";1950;"nein";0;1
836;51;"ja";1899;"ja";0;3
1286;112;"ja";1936;"nein";1;2
1247;70;"ja";2015;"nein";0;3
1698;91;"nein";1952;"nein";1;3
1824;97;"nein";2014;"nein";0;3
584;57;"ja";1966;"nein";2;2
757;59;"ja";1912;"nein";3;2
2182;105;"nein";1987;"nein";1;4
773;37;"nein";1959;"ja";2;2
1348;102;"ja";1972;"ja";3;3
2627;178;"ja";2012;"ja";0;3
924;71;"ja";1956;"nein";3;2
877;76;"ja";1969;"nein";6;2
2311;128;"ja";2015;"ja";0;3
700;66;"ja";1970;"nein";0;3
1045;63;"ja";2020;"nein";0;3
1201;80;"ja";1981;"nein";1;2
1573;68;"ja";1972;"ja";4;3
845;62;"ja";1972;"nein";4;2
1713;99;"ja";2009;"nein";0;3
1620;106;"ja";2009;"nein";3;3
798;47;"ja";2012;"ja";4;3
2027;165;"ja";1984;"ja";0;3
1840;151;"ja";1972;"ja";3;3
1810;116;"ja";1999;"ja";3;3
783;37;"nein";1959;"ja";2;2
1606;99;"nein";1930;"ja";3;2
858;71;"ja";1969;"nein";6;2
1731;136;"ja";1959;"ja";0;2
698;45;"ja";2018;"nein";2;3
1618;99;"ja";1910;"nein";2;3
959;100;"ja";1981;"nein";4;2
515;36;"nein";1991;"ja";3;2
1331;65;"ja";1972;"ja";0;2
1134;81;"ja";1983;"ja";2;3
1494;107;"ja";1936;"nein";1;2
514;33;"nein";1903;"nein";0;2
655;48;"ja";1954;"nein";0;2
1850;121;"ja";2017;"ja";1;4
2259;172;"ja";1984;"ja";0;3
1209;88;"ja";1992;"nein";1;3
847;66;"ja";1980;"nein";1;1
1078;62;"nein";1972;"nein";2;3
994;64;"ja";1992;"ja";2;3
710;71;"ja";1954;"nein";3;1
524;41;"nein";1972;"nein";4;2
1013;76;"ja";1968;"ja";3;4
892;82;"ja";1956;"nein";1;2
562;53;"ja";1954;"nein";1;2
569;46;"ja";1954;"nein";1;2
699;57;"nein";1954;"ja";2;2
2807;192;"ja";1989;"nein";1;4
1252;91;"ja";2019;"nein";1;3
1806;132;"ja";1986;"ja";3;3
622;38;"ja";1959;"ja";4;2
983;68;"ja";1969;"nein";6;2
549;36;"nein";1957;"nein";1;3
906;89;"ja";1981;"nein";0;2
940;74;"ja";1995;"ja";3;3
857;59;"nein";1972;"nein";5;2
1320;91;"nein";1930;"ja";3;2
789;75;"ja";1972;"nein";4;3
1471;94;"nein";2016;"nein";3;3
1483;110;"ja";2009;"nein";3;3
1254;43;"ja";1984;"ja";2;3
918;80;"ja";1969;"nein";0;2
2195;160;"ja";1984;"ja";0;3
944;86;"ja";2018;"nein";6;3
761;46;"ja";2018;"nein";2;3
535;25;"nein";1960;"nein";1;3
1252;59;"nein";1959;"ja";1;2
582;57;"nein";1909;"nein";2;3
739;73;"ja";1955;"ja";4;2
832;79;"ja";1973;"nein";1;3
684;53;"ja";1907;"nein";2;2
738;58;"nein";1938;"nein";4;2
793;65;"ja";1970;"nein";0;3
1123;61;"ja";2020;"nein";1;3
532;34;"nein";1903;"nein";0;2
1128;67;"ja";2020;"nein";0;3
1162;92;"ja";1983;"ja";2;3
1628;85;"nein";1952;"nein";1;3
1255;72;"ja";2017;"ja";0;4
891;74;"ja";1997;"nein";1;2
470;39;"ja";1972;"nein";6;3
796;62;"nein";1938;"nein";4;2
4182;176;"ja";2016;"ja";6;4
1415;78;"ja";2011;"ja";1;3
1114;58;"ja";2017;"ja";4;3
877;71;"ja";1994;"nein";2;3
847;63;"ja";1976;"nein";4;3
1035;59;"nein";1972;"nein";2;3
985;73;"ja";1950;"ja";4;3
1665;115;"ja";2009;"nein";1;3
788;54;"ja";2000;"ja";2;3
1160;95;"nein";1996;"nein";4;2
486;33;"ja";1972;"nein";1;2
1042;75;"ja";1959;"nein";1;3
1485;76;"ja";2011;"ja";1;3
1450;118;"ja";1904;"nein";4;3
1677;103;"ja";2012;"nein";4;3
1692;125;"ja";1999;"ja";3;3
1262;86;"nein";2018;"nein";2;3
477;31;"nein";1960;"ja";2;2
1003;71;"nein";1972;"nein";2;2
820;61;"ja";1972;"nein";4;2
1425;97;"ja";1959;"nein";4;2
914;71;"nein";1955;"nein";1;2
1247;62;"ja";1953;"ja";4;2
921;80;"ja";1969;"nein";3;2
850;75;"ja";1961;"nein";1;2
1295;91;"ja";1957;"ja";4;2
674;54;"nein";1968;"nein";2;2
1236;48;"nein";2018;"ja";0;3
1944;123;"ja";1986;"ja";3;3
987;72;"nein";1972;"nein";2;2
880;82;"ja";1969;"nein";3;2
615;49;"ja";1954;"nein";0;2
1762;114;"ja";1999;"ja";3;3
1897;114;"ja";2019;"nein";2;3
1643;86;"ja";1958;"nein";2;3
822;67;"ja";1972;"nein";4;2
832;66;"nein";1972;"nein";5;2
633;45;"nein";1960;"nein";5;3
1182;92;"ja";1963;"nein";0;2
1597;96;"ja";2018;"nein";4;3
941;61;"nein";1972;"nein";2;3
852;64;"ja";1992;"ja";2;3
1176;99;"nein";1930;"ja";3;2
791;57;"ja";1912;"nein";3;2
575;80;"nein";1972;"nein";0;2
1133;89;"ja";1985;"ja";1;2
1615;98;"ja";2018;"nein";4;3
802;71;"nein";1954;"nein";4;2
634;57;"ja";1972;"ja";1;2
997;72;"ja";1900;"nein";2;3
1472;101;"ja";1960;"nein";3;3
743;35;"nein";1959;"ja";2;2
859;67;"ja";1976;"ja";3;3
1842;99;"ja";1972;"nein";6;3
571;37;"nein";1963;"ja";6;3
326;20;"nein";1950;"nein";0;1
453;29;"nein";1960;"ja";2;2
556;33;"ja";1972;"ja";3;2
953;60;"nein";1972;"nein";5;3
1406;102;"ja";1972;"nein";3;2
1412;78;"ja";2002;"ja";0;3
916;81;"ja";1902;"ja";0;2
571;44;"ja";1955;"nein";0;2
1020;53;"ja";1985;"ja";2;3
1180;85;"ja";1997;"nein";4;2
1067;62;"ja";2020;"nein";1;3
1160;77;"ja";2005;"nein";1;3
674;56;"nein";1909;"nein";2;3
1207;39;"ja";2020;"ja";0;3
1115;72;"ja";1972;"ja";3;3
1811;116;"ja";2014;"ja";2;3
1272;104;"ja";1972;"nein";3;2
1074;68;"ja";1950;"ja";4;3
826;75;"ja";1972;"nein";4;3
841;66;"ja";1915;"nein";2;2
708;39;"ja";1955;"ja";1;2
1222;82;"ja";2019;"nein";1;3
1186;89;"ja";2001;"nein";3;3
664;56;"ja";1964;"nein";0;2
868;61;"ja";1912;"nein";3;2
879;57;"ja";1972;"ja";0;3
1003;92;"ja";1963;"nein";0;2
968;81;"ja";1957;"nein";1;3
842;74;"ja";1969;"nein";6;2
1794;115;"ja";2009;"nein";1;3
742;74;"ja";1967;"nein";3;2
792;26;"nein";2020;"ja";0;3
733;62;"nein";1972;"nein";2;2
1338;122;"nein";1972;"nein";4;2
1385;96;"ja";1965;"ja";1;3
1285;75;"nein";2013;"nein";2;4
1027;85;"nein";1972;"nein";2;2
697;36;"ja";1959;"ja";4;2
1100;66;"nein";1903;"nein";1;3
553;26;"nein";1960;"nein";1;3
1251;92;"ja";2005;"ja";3;3
1049;64;"ja";2020;"nein";0;3
854;79;"ja";1929;"nein";2;2
1536;78;"ja";2014;"ja";0;4
1049;72;"ja";1989;"ja";2;3
1350;93;"ja";2005;"nein";3;3
1550;96;"nein";1952;"nein";1;3
684;35;"ja";1959;"ja";4;2
1170;76;"ja";1954;"nein";5;2
552;56;"nein";1914;"ja";3;2
693;58;"nein";1951;"nein";0;3
1196;41;"ja";1984;"ja";2;3
704;55;"ja";1954;"ja";2;3
932;57;"ja";1907;"nein";2;2
837;73;"ja";1972;"nein";3;2
990;76;"ja";1968;"ja";3;4
747;55;"ja";1907;"nein";2;2
1244;99;"ja";1972;"ja";3;3
720;52;"nein";1921;"nein";1;3
789;79;"nein";1903;"nein";2;2
568;47;"ja";1954;"nein";0;2
1302;108;"ja";1958;"nein";1;2
976;104;"ja";1981;"nein";4;2
2708;204;"ja";1989;"nein";1;4
1568;117;"ja";1904;"nein";4;3
616;44;"ja";1940;"nein";0;2
865;78;"nein";1953;"nein";6;2
1085;76;"ja";1950;"ja";2;3
1223;86;"ja";2013;"nein";1;3
538;44;"nein";1983;"nein";1;2
993;73;"ja";1954;"nein";3;2
1430;106;"ja";2018;"nein";1;3
1013;66;"nein";1959;"ja";1;2
1595;85;"ja";1972;"nein";6;3
711;46;"ja";1954;"nein";0;2
1533;121;"nein";1972;"nein";0;2
2329;111;"ja";2019;"ja";4;4
894;79;"ja";1912;"ja";4;3
1373;74;"ja";1961;"ja";7;3
670;22;"ja";2018;"ja";2;3
737;51;"ja";2000;"ja";2;3
1594;98;"nein";1930;"ja";3;2
2013;111;"nein";1972;"nein";3;3
1077;113;"ja";1958;"nein";1;2
925;64;"ja";1994;"nein";2;3
1004;73;"ja";1911;"ja";0;2
1445;80;"ja";2011;"ja";1;3
726;54;"ja";1972;"nein";0;2
638;50;"ja";1972;"ja";3;2
1457;95;"ja";1960;"nein";3;3
1262;73;"ja";1955;"nein";1;3
1087;74;"ja";1972;"nein";3;3
1063;90;"ja";1984;"nein";1;2
1460;95;"ja";1910;"nein";2;3
815;71;"ja";1973;"nein";1;3
1023;75;"ja";2008;"nein";3;2
1210;40;"ja";1984;"ja";2;3
1021;80;"nein";2005;"ja";5;3
1037;76;"nein";2005;"ja";5;3
411;26;"nein";1993;"ja";3;2
680;30;"ja";1972;"ja";4;3
685;62;"nein";1960;"nein";1;3
2513;142;"ja";2010;"ja";4;3
1853;147;"ja";2019;"nein";1;3
827;74;"ja";1955;"ja";4;2
1685;94;"ja";1960;"nein";2;3
939;64;"ja";1994;"nein";2;3
1425;91;"ja";1956;"nein";3;3
1885;106;"ja";1996;"ja";2;4
1354;87;"ja";2005;"nein";3;3
1077;88;"ja";1983;"ja";2;3
1298;128;"ja";1910;"ja";4;3
940;65;"ja";2013;"nein";2;3
945;75;"ja";1954;"nein";3;2
1673;97;"nein";2015;"ja";0;3
873;63;"ja";1960;"nein";4;3
520;25;"nein";1960;"nein";1;3
548;54;"nein";1914;"ja";3;2
1800;123;"ja";1999;"ja";3;3
1506;64;"ja";1961;"ja";7;3
1564;92;"ja";1972;"nein";4;3
1339;96;"ja";1965;"nein";2;3
3132;147;"ja";2014;"ja";0;4
859;66;"ja";1915;"nein";2;2
943;80;"ja";1995;"ja";3;3
560;39;"nein";1938;"ja";3;2
560;27;"nein";1972;"ja";3;3
852;66;"nein";1972;"nein";1;2
1474;117;"ja";1904;"nein";4;3
1520;100;"ja";1972;"nein";6;3
2176;129;"ja";2015;"ja";0;3
1607;118;"ja";2019;"nein";1;3
532;27;"nein";1960;"nein";1;3
776;76;"ja";1972;"nein";4;3
1758;160;"ja";1972;"nein";1;2
574;33;"nein";1975;"ja";1;3
2637;129;"ja";2005;"nein";0;3
1096;93;"ja";1910;"ja";3;3
671;43;"ja";1940;"nein";0;2
740;62;"nein";1972;"nein";5;2
983;99;"ja";1981;"nein";4;2
1265;76;"ja";2003;"nein";1;3
560;25;"nein";1963;"ja";5;3
960;88;"ja";1981;"nein";0;2
912;79;"ja";1969;"nein";0;2
1065;75;"ja";1955;"nein";3;3
1050;64;"nein";1959;"ja";1;2
602;60;"ja";1966;"nein";2;2
554;46;"nein";1972;"ja";1;2
802;48;"nein";1890;"ja";0;3
723;53;"ja";1983;"ja";3;2
957;75;"ja";1912;"ja";4;3
924;56;"ja";2018;"ja";6;3
1148;94;"ja";1971;"nein";1;3
2063;138;"ja";2019;"nein";1;3
1413;80;"ja";2011;"ja";1;3
724;75;"ja";1972;"nein";4;3
892;69;"nein";1955;"nein";1;2
2013;170;"ja";1972;"ja";3;3
902;79;"ja";1929;"nein";2;2
1058;82;"nein";2005;"ja";5;3
2084;112;"ja";2016;"ja";5;3
851;63;"nein";1972;"nein";5;2
1063;86;"ja";1959;"nein";4;3
759;32;"nein";1959;"nein";4;3
1224;93;"ja";1914;"ja";3;3
1676;94;"ja";1972;"ja";4;3
1362;97;"ja";1956;"nein";3;3
1840;96;"ja";1955;"nein";5;4
1072;48;"nein";2018;"ja";0;3
1114;76;"ja";1989;"ja";2;3
2237;122;"ja";1972;"nein";5;3
918;81;"ja";1969;"nein";0;2
706;70;"ja";1967;"nein";3;2
1958;98;"ja";1955;"nein";5;4
987;65;"nein";1972;"nein";2;2
1544;132;"ja";1910;"ja";4;3
527;37;"ja";1972;"nein";6;3
1617;91;"ja";1972;"nein";6;3
1032;76;"ja";1995;"ja";3;3
984;73;"ja";1989;"ja";2;3
790;29;"ja";1972;"ja";4;3
840;62;"nein";1972;"nein";2;2
988;74;"ja";1969;"nein";1;2
820;57;"ja";1899;"ja";0;3
819;77;"ja";1965;"nein";1;2
1824;113;"ja";2012;"nein";0;3
551;43;"ja";1955;"nein";0;2
884;49;"ja";2018;"ja";0;3
2082;153;"ja";1992;"ja";2;3
615;31;"ja";1972;"ja";3;2
845;52;"nein";1919;"ja";3;2
1081;91;"ja";1983;"ja";2;3
1175;68;"ja";1975;"ja";4;3
964;79;"ja";1961;"nein";1;2
1469;89;"ja";2001;"nein";3;3
1059;81;"ja";1979;"nein";2;3
990;83;"ja";2004;"ja";2;3
1635;111;"ja";1952;"nein";1;2
1081;66;"ja";2020;"nein";1;3
1051;91;"ja";1983;"ja";2;3
1121;68;"nein";1955;"nein";1;3
884;54;"ja";1996;"ja";1;3
926;55;"nein";1959;"nein";5;3
1615;94;"ja";1958;"nein";2;3
1114;79;"ja";2003;"nein";5;2
840;62;"ja";1915;"nein";2;2
662;56;"nein";1968;"nein";2;2
739;88;"nein";1972;"ja";1;2
1110;109;"ja";1949;"ja";3;2
713;47;"ja";1972;"ja";2;3
1100;68;"ja";2020;"nein";0;3
1108;79;"ja";2013;"nein";1;3
1692;96;"ja";1972;"ja";4;3
1536;114;"ja";1956;"nein";2;3
695;63;"nein";1960;"nein";1;3
1739;68;"ja";1972;"ja";4;3
1679;130;"ja";1958;"ja";1;3
1106;93;"ja";1929;"ja";4;3
1220;74;"ja";1955;"nein";1;3
1533;68;"ja";1961;"ja";7;3
749;45;"ja";2018;"nein";2;3
1379;103;"ja";1972;"ja";3;3
1336;120;"ja";1956;"nein";2;3
1208;82;"ja";2013;"nein";1;3
1026;80;"ja";1979;"nein";2;3
649;47;"ja";1954;"nein";0;2
1756;109;"ja";1904;"nein";4;3
1373;90;"ja";2005;"ja";3;3
968;84;"ja";1969;"nein";3;2
1618;120;"ja";2019;"nein";1;3
1976;104;"nein";1972;"nein";3;3
888;68;"ja";1994;"nein";2;3
1339;101;"ja";1972;"nein";1;3
590;25;"nein";1963;"ja";5;3
1670;90;"ja";1972;"nein";4;3
1321;69;"ja";2017;"ja";0;4
2587;155;"ja";1972;"nein";11;2
2800;152;"ja";2014;"ja";0;4
1517;81;"ja";1958;"ja";2;3
2047;105;"ja";2016;"ja";5;3
1138;86;"ja";1967;"nein";1;2
560;24;"nein";1963;"ja";5;3
853;46;"ja";2012;"ja";4;3
1462;109;"ja";1965;"ja";1;3
1650;125;"ja";1980;"ja";0;2
509;35;"nein";1991;"ja";3;2
922;76;"nein";1953;"nein";6;2
1307;103;"ja";1914;"ja";3;3
1040;61;"nein";1972;"nein";5;3
888;64;"ja";1972;"nein";4;2
818;69;"ja";1969;"nein";6;2
1086;82;"ja";1910;"ja";3;3
778;30;"ja";1972;"ja";4;3
973;78;"ja";1997;"nein";1;2
1334;87;"ja";1965;"nein";2;3
2499;144;"ja";2014;"ja";0;4
1369;99;"ja";1956;"nein";3;3
1622;131;"nein";1972;"nein";0;2
1942;113;"nein";1972;"nein";3;3
1331;83;"ja";1972;"nein";1;3
1628;93;"ja";1972;"nein";6;3
1391;97;"ja";1965;"ja";1;3
1736;128;"ja";1986;"ja";3;3
891;48;"nein";2018;"ja";1;3
1422;66;"ja";1972;"ja";0;2
838;72;"ja";1969;"nein";6;2
959;78;"ja";1902;"ja";0;2
1568;100;"ja";1959;"nein";4;2
1668;112;"ja";1972;"nein";3;3
1230;94;"ja";1984;"nein";1;2
1545;91;"ja";1958;"nein";2;3
716;85;"nein";1972;"nein";0;2
1831;132;"ja";2019;"nein";1;3
1839;102;"ja";1996;"ja";2;4
1351;96;"ja";1957;"ja";4;2
1684;105;"ja";2010;"nein";0;3
1199;67;"ja";2002;"ja";0;3
969;62;"nein";1972;"nein";5;3
796;70;"nein";1954;"nein";4;2
1477;76;"nein";2013;"nein";2;4
616;52;"nein";1960;"nein";1;3
1146;78;"nein";2005;"ja";5;3
1421;104;"ja";1904;"nein";4;3
1344;41;"ja";1984;"ja";2;3
604;49;"ja";1954;"nein";2;2
868;71;"ja";1969;"nein";6;2
584;58;"nein";1914;"ja";3;2
1039;75;"ja";2008;"nein";3;2
1105;81;"ja";1997;"nein";4;2
1490;97;"ja";1907;"ja";1;3
683;50;"nein";1965;"nein";4;2
1122;81;"ja";1963;"nein";1;3
782;63;"ja";1999;"nein";5;3
1028;76;"ja";1900;"nein";2;3
820;70;"ja";1976;"nein";4;3
458;41;"ja";1958;"nein";3;2
1472;104;"ja";1957;"ja";3;2
1476;88;"ja";1957;"ja";4;2
1046;78;"ja";1950;"ja";2;3
2136;107;"ja";2016;"ja";5;3
844;47;"ja";2012;"ja";4;3
713;76;"ja";1972;"nein";4;3
675;79;"ja";1954;"nein";3;2
685;55;"nein";1960;"nein";2;2
1392;89;"ja";1929;"nein";5;3
2944;139;"ja";2005;"nein";0;3
2261;135;"ja";1900;"ja";0;3
1475;98;"ja";1958;"nein";2;3
655;47;"ja";1954;"nein";0;2
507;49;"ja";1954;"nein";1;2
1768;96;"ja";2018;"nein";4;3
1028;67;"nein";1972;"ja";1;3
3126;188;"ja";1908;"nein";2;3
975;79;"ja";2003;"nein";5;2
699;71;"ja";1954;"nein";3;2
1230;85;"ja";1981;"nein";1;2
843;61;"ja";1999;"nein";5;3
820;29;"ja";1972;"ja";4;3
807;36;"nein";1959;"ja";2;2
2375;112;"ja";2016;"ja";5;3
691;84;"nein";1972;"nein";0;2
1724;92;"nein";1952;"nein";1;3
804;51;"ja";2000;"ja";2;3
1129;78;"ja";1954;"nein";5;2
1487;106;"ja";1960;"nein";2;3
1891;94;"nein";2015;"ja";0;3
604;43;"ja";1970;"nein";3;3
2428;149;"ja";2008;"ja";2;3
1042;84;"ja";2018;"nein";3;3
1682;103;"ja";1958;"nein";2;3
2071;143;"ja";1992;"ja";2;3
949;58;"nein";1959;"nein";5;3
1624;96;"ja";1958;"nein";2;3
585;50;"ja";1969;"nein";0;2
1543;89;"ja";1972;"nein";4;3
519;44;"nein";1983;"nein";1;2
930;82;"nein";1953;"nein";6;2
977;30;"ja";1972;"ja";4;3
1055;76;"ja";1972;"nein";3;2
1630;101;"ja";2009;"nein";3;3
872;74;"ja";1976;"nein";4;3
1190;70;"ja";2019;"ja";2;4
1120;52;"ja";1900;"ja";0;4
1354;108;"ja";1936;"nein";1;2
588;55;"ja";1959;"nein";4;2
803;64;"nein";1951;"nein";0;3
1074;81;"ja";1950;"ja";2;3
1813;120;"ja";2009;"nein";1;3
1173;90;"ja";1967;"nein";1;2
1126;70;"ja";1950;"ja";4;3
943;79;"ja";1956;"nein";1;2
759;66;"ja";1935;"nein";4;2
852;71;"ja";1973;"nein";1;3
558;33;"nein";1991;"ja";3;2
1217;99;"ja";1972;"ja";3;3
641;43;"ja";1955;"nein";0;2
927;83;"ja";1962;"nein";1;2
1096;74;"ja";2000;"ja";3;3
585;36;"ja";1972;"nein";1;2
561;36;"nein";1991;"ja";3;2
2141;143;"ja";1992;"ja";2;3
755;25;"nein";2020;"ja";0;3
1688;88;"ja";1972;"nein";6;3
1420;133;"ja";1995;"ja";3;3
661;51;"ja";1954;"ja";2;3
621;23;"nein";1963;"ja";5;3
324;17;"nein";1950;"nein";0;1
978;79;"ja";1956;"nein";1;2
1399;92;"ja";2005;"ja";3;3
584;49;"nein";1965;"nein";4;2
665;70;"ja";1954;"nein";3;2
1377;109;"ja";1904;"nein";4;3
791;72;"ja";1976;"nein";4;3
1271;79;"ja";2020;"nein";5;3
761;49;"nein";1890;"ja";0;3
1445;66;"ja";1961;"ja";7;3
817;56;"ja";1999;"nein";5;3
1129;87;"ja";2018;"nein";6;3
1395;83;"ja";2014;"ja";0;4
1183;82;"ja";1958;"ja";2;3
789;72;"ja";1972;"nein";4;3
1267;103;"ja";1972;"nein";3;2
866;69;"ja";1971;"nein";10;3
865;83;"nein";1903;"nein";2;2
1674;107;"ja";2019;"ja";0;3
1412;84;"ja";1958;"ja";2;3
1196;83;"ja";1972;"nein";1;3
732;37;"nein";1959;"ja";2;2
1406;83;"ja";2013;"nein";1;3
